STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,SNOW,SNWD
US1ARPS0005,"LITTLE ROCK 2.2 N, AR US",34.7537,-92.3527,114.9,10/12/2017,0,0,
US1ARPS0005,"LITTLE ROCK 2.2 N, AR US",34.7537,-92.3527,114.9,10/13/2017,0,0,
US1ARPS0005,"LITTLE ROCK 2.2 N, AR US",34.7537,-92.3527,114.9,10/14/2017,0,0,
US1ARPS0005,"LITTLE ROCK 2.2 N, AR US",34.7537,-92.3527,114.9,10/15/2017,0,0,
US1ARPS0005,"LITTLE ROCK 2.2 N, AR US",34.7537,-92.3527,114.9,10/16/2017,0.38,,
US1ARPS0005,"LITTLE ROCK 2.2 N, AR US",34.7537,-92.3527,114.9,10/17/2017,0,0,
US1ARPS0005,"LITTLE ROCK 2.2 N, AR US",34.7537,-92.3527,114.9,10/18/2017,0,0,
US1ARPS0005,"LITTLE ROCK 2.2 N, AR US",34.7537,-92.3527,114.9,10/19/2017,0,0,
US1ARPS0005,"LITTLE ROCK 2.2 N, AR US",34.7537,-92.3527,114.9,10/20/2017,0,0,
US1ARPS0005,"LITTLE ROCK 2.2 N, AR US",34.7537,-92.3527,114.9,10/21/2017,0,0,
US1ARPS0005,"LITTLE ROCK 2.2 N, AR US",34.7537,-92.3527,114.9,10/22/2017,0.45,,
US1ARPS0005,"LITTLE ROCK 2.2 N, AR US",34.7537,-92.3527,114.9,10/23/2017,0.01,,
US1ARPS0005,"LITTLE ROCK 2.2 N, AR US",34.7537,-92.3527,114.9,10/24/2017,0,0,
US1ARPS0005,"LITTLE ROCK 2.2 N, AR US",34.7537,-92.3527,114.9,10/25/2017,0,0,
US1ARPS0005,"LITTLE ROCK 2.2 N, AR US",34.7537,-92.3527,114.9,10/26/2017,0,0,
US1ARPS0005,"LITTLE ROCK 2.2 N, AR US",34.7537,-92.3527,114.9,10/27/2017,0.06,,
US1ARPS0005,"LITTLE ROCK 2.2 N, AR US",34.7537,-92.3527,114.9,10/28/2017,0,0,
US1ARPS0005,"LITTLE ROCK 2.2 N, AR US",34.7537,-92.3527,114.9,10/29/2017,0,0,
US1ARPS0005,"LITTLE ROCK 2.2 N, AR US",34.7537,-92.3527,114.9,10/30/2017,0,0,
US1ARPS0005,"LITTLE ROCK 2.2 N, AR US",34.7537,-92.3527,114.9,10/31/2017,0,0,
US1ARPS0005,"LITTLE ROCK 2.2 N, AR US",34.7537,-92.3527,114.9,11/1/2017,0.23,,
US1ARPS0005,"LITTLE ROCK 2.2 N, AR US",34.7537,-92.3527,114.9,11/2/2017,0.05,,
US1ARPS0005,"LITTLE ROCK 2.2 N, AR US",34.7537,-92.3527,114.9,11/3/2017,0,0,
US1ARPS0005,"LITTLE ROCK 2.2 N, AR US",34.7537,-92.3527,114.9,11/4/2017,0.13,,
US1ARPS0005,"LITTLE ROCK 2.2 N, AR US",34.7537,-92.3527,114.9,11/5/2017,0,,
US1ARPS0005,"LITTLE ROCK 2.2 N, AR US",34.7537,-92.3527,114.9,11/10/2017,0,0,
US1ARPS0005,"LITTLE ROCK 2.2 N, AR US",34.7537,-92.3527,114.9,11/11/2017,0,0,
US1ARPS0005,"LITTLE ROCK 2.2 N, AR US",34.7537,-92.3527,114.9,11/12/2017,0,0,
US1ARPS0005,"LITTLE ROCK 2.2 N, AR US",34.7537,-92.3527,114.9,11/13/2017,0,0,
US1ARPS0005,"LITTLE ROCK 2.2 N, AR US",34.7537,-92.3527,114.9,11/14/2017,0,0,
US1ARPS0005,"LITTLE ROCK 2.2 N, AR US",34.7537,-92.3527,114.9,11/15/2017,0,0,
US1ARPS0005,"LITTLE ROCK 2.2 N, AR US",34.7537,-92.3527,114.9,11/16/2017,0.52,,
US1ARPS0005,"LITTLE ROCK 2.2 N, AR US",34.7537,-92.3527,114.9,11/19/2017,0.07,,
US1ARPS0005,"LITTLE ROCK 2.2 N, AR US",34.7537,-92.3527,114.9,12/4/2017,0,0,
US1ARPS0005,"LITTLE ROCK 2.2 N, AR US",34.7537,-92.3527,114.9,12/5/2017,0.94,,
US1ARPS0005,"LITTLE ROCK 2.2 N, AR US",34.7537,-92.3527,114.9,12/17/2017,1.08,,
US1ARPS0005,"LITTLE ROCK 2.2 N, AR US",34.7537,-92.3527,114.9,12/20/2017,1.3,,
US1ARPS0005,"LITTLE ROCK 2.2 N, AR US",34.7537,-92.3527,114.9,12/22/2017,0.28,,
US1ARPS0005,"LITTLE ROCK 2.2 N, AR US",34.7537,-92.3527,114.9,12/23/2017,3.56,,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,1/1/2017,0.13,,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,1/2/2017,0.07,,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,1/3/2017,0.26,,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,1/4/2017,0,0,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,1/5/2017,0,,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,1/7/2017,0,,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,1/8/2017,0,0,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,1/9/2017,0,0,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,1/10/2017,0,,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,1/11/2017,0,,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,1/13/2017,0.09,,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,1/14/2017,0.03,,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,1/15/2017,0.03,,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,1/16/2017,0.05,,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,1/17/2017,1.33,,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,1/18/2017,0.1,,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,1/20/2017,0.17,,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,1/21/2017,0,0,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,1/22/2017,0.5,,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,1/23/2017,0.08,,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,1/24/2017,0,0,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,1/25/2017,0,0,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,1/26/2017,0,0,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,1/27/2017,0,0,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,1/29/2017,0,0,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,1/30/2017,0,0,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,1/31/2017,0,0,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,2/1/2017,0,0,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,2/2/2017,0,0,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,2/3/2017,0,0,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,2/4/2017,0,0,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,2/5/2017,0.07,,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,2/6/2017,0.02,,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,2/7/2017,1.3,,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,2/8/2017,0,0,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,2/9/2017,0,0,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,2/10/2017,0,0,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,2/11/2017,0,0,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,2/12/2017,0,0,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,2/13/2017,0,0,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,2/14/2017,0,0,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,2/15/2017,0.4,,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,2/16/2017,0,0,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,2/17/2017,0,0,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,2/18/2017,0,0,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,2/19/2017,0,0,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,2/20/2017,0,0,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,2/21/2017,2,,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,2/22/2017,0.34,,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,2/23/2017,0,0,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,2/24/2017,0,0,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,2/25/2017,0,0,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,2/26/2017,0,0,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,2/27/2017,0.42,,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,2/28/2017,0.05,,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,3/1/2017,0.43,,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,3/2/2017,0,0,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,3/3/2017,0,0,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,3/4/2017,0,0,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,3/5/2017,0.36,,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,3/6/2017,0.3,,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,3/7/2017,1.2,,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,3/8/2017,0,0,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,3/9/2017,0,0,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,3/10/2017,0.11,,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,3/11/2017,0.06,,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,3/12/2017,0.1,,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,3/13/2017,0.3,,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,3/14/2017,0.02,,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,3/15/2017,0,0,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,3/16/2017,0,0,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,3/17/2017,0,,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,3/18/2017,0.15,,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,3/20/2017,0,0,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,3/21/2017,0,0,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,3/22/2017,0,0,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,3/23/2017,0,0,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,3/24/2017,0,0,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,3/25/2017,0.92,,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,3/26/2017,0,0,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,3/27/2017,0.18,,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,3/28/2017,0,0,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,3/30/2017,0.17,,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,3/31/2017,0,0,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,4/1/2017,0,0,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,4/3/2017,1.8,,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,4/4/2017,0,0,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,4/5/2017,0.05,,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,4/6/2017,0,0,
US1ARPS0004,"LITTLE ROCK 2.0 SE, AR US",34.7025,-92.3285,90.5,4/7/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,1/1/2017,0.1,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,1/2/2017,0.24,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,1/3/2017,0.27,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,1/4/2017,0,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,1/5/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,1/6/2017,0.06,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,1/7/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,1/8/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,1/9/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,1/10/2017,0.02,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,1/11/2017,0.02,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,1/12/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,1/13/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,1/14/2017,0,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,1/15/2017,0.04,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,1/16/2017,0.06,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,1/17/2017,0.63,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,1/18/2017,0.06,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,1/19/2017,0.06,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,1/20/2017,0.08,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,1/21/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,1/22/2017,0.46,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,1/23/2017,0.12,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,1/24/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,1/25/2017,0.02,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,1/26/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,1/27/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,1/28/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,1/29/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,1/30/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,1/31/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,2/1/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,2/2/2017,0.04,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,2/3/2017,0,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,2/4/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,2/5/2017,0.01,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,2/6/2017,0.02,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,2/7/2017,0.05,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,2/8/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,2/9/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,2/10/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,2/11/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,2/12/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,2/13/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,2/14/2017,0.01,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,2/15/2017,1.06,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,2/16/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,2/18/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,2/22/2017,0.46,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,2/23/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,2/24/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,2/25/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,2/26/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,2/27/2017,0.26,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,2/28/2017,0.02,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,3/3/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,3/7/2017,0.82,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,3/8/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,3/9/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,3/10/2017,0.09,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,3/11/2017,0.18,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,3/12/2017,0.2,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,3/13/2017,0.23,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,3/14/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,3/15/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,3/16/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,3/17/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,3/18/2017,0.09,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,3/19/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,3/20/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,3/21/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,3/22/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,3/23/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,3/24/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,3/25/2017,0.52,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,3/26/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,3/27/2017,0.34,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,3/28/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,3/29/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,3/30/2017,0.12,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,4/2/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,4/3/2017,1.45,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,4/4/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,4/5/2017,0.05,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,4/6/2017,0,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,4/7/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,4/9/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,4/10/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,4/11/2017,0.93,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,4/12/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,4/13/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,4/14/2017,0.05,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,4/15/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,4/16/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,4/17/2017,0.97,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,4/18/2017,0.23,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,4/19/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,4/20/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,4/21/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,4/22/2017,0.65,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,4/23/2017,0.06,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,4/24/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,4/25/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,4/26/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,4/27/2017,1.74,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,4/28/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,4/29/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,4/30/2017,4.34,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,5/1/2017,0.02,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,5/2/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,5/3/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,5/4/2017,1.81,,
